OrderID;CusomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
11047;19;7;1998-04-24 10:06:00.0000000;1998-05-22 00:00:00.0000000;1998-05-01 00:00:00.0000000;3;46.62;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
11048;10;7;1998-04-24 10:25:00.0000000;1998-05-22 00:00:00.0000000;1998-04-30 00:00:00.0000000;3;24.12;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11049;31;3;1998-04-24 10:42:00.0000000;1998-05-22 00:00:00.0000000;1998-05-04 00:00:00.0000000;1;8.34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
11050;24;8;1998-04-27 11:51:00.0000000;1998-05-25 00:00:00.0000000;1998-05-05 00:00:00.0000000;2;59.41;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
11051;41;7;1998-04-27 12:06:00.0000000;1998-05-25 00:00:00.0000000;;3;2.79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
11052;34;3;1998-04-27 12:11:00.0000000;1998-05-25 00:00:00.0000000;1998-05-01 00:00:00.0000000;1;67.26;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11053;61;2;1998-04-27 12:19:00.0000000;1998-05-25 00:00:00.0000000;1998-04-29 00:00:00.0000000;2;53.05;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
11054;12;8;1998-04-28 10:18:00.0000000;1998-05-26 00:00:00.0000000;;1;0.33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
11055;35;7;1998-04-28 10:26:00.0000000;1998-05-26 00:00:00.0000000;1998-05-05 00:00:00.0000000;2;120.92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
11056;19;8;1998-04-28 10:29:00.0000000;1998-05-12 00:00:00.0000000;1998-05-01 00:00:00.0000000;2;278.96;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
11057;55;3;1998-04-29 11:20:00.0000000;1998-05-27 00:00:00.0000000;1998-05-01 00:00:00.0000000;3;4.13;North/South;South House 300 Queensbridge;London;NULL;SW7 1RZ;UK
11058;6;9;1998-04-29 11:39:00.0000000;1998-05-27 00:00:00.0000000;;3;31.14;Blauer See Delikatessen;Forsterstr. 57;Mannheim;NULL;68306;Germany
11059;69;2;1998-04-29 11:47:00.0000000;1998-06-10 00:00:00.0000000;;2;85.80;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
11060;27;2;1998-04-30 14:52:00.0000000;1998-05-28 00:00:00.0000000;1998-05-04 00:00:00.0000000;2;10.98;Franchi S.p.A.;Via Monte Bianco 34;Torino;NULL;10100;Italy
11061;32;4;1998-04-30 14:59:00.0000000;1998-06-11 00:00:00.0000000;;3;14.01;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11062;68;4;1998-04-30 15:00:00.0000000;1998-05-28 00:00:00.0000000;;2;29.93;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
11063;37;3;1998-04-30 15:15:00.0000000;1998-05-28 00:00:00.0000000;1998-05-06 00:00:00.0000000;2;81.73;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
11064;73;1;1998-05-01 16:15:00.0000000;1998-05-29 00:00:00.0000000;1998-05-04 00:00:00.0000000;1;30.09;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11065;46;8;1998-05-01 16:15:00.0000000;1998-05-29 00:00:00.0000000;;1;12.91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11066;91;7;1998-05-01 16:31:00.0000000;1998-05-29 00:00:00.0000000;1998-05-04 00:00:00.0000000;2;44.72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11067;17;1;1998-05-04 08:02:00.0000000;1998-05-18 00:00:00.0000000;1998-05-06 00:00:00.0000000;2;7.98;Drachenblut Delikatessen;Walserweg 21;Aachen;NULL;52066;Germany
11068;64;8;1998-05-04 08:11:00.0000000;1998-06-01 00:00:00.0000000;;2;81.75;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
11069;82;1;1998-05-04 08:14:00.0000000;1998-06-01 00:00:00.0000000;1998-05-06 00:00:00.0000000;2;15.67;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
11070;44;2;1998-05-05 15:21:00.0000000;1998-06-02 00:00:00.0000000;;1;136.00;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
11071;46;1;1998-05-05 15:39:00.0000000;1998-06-02 00:00:00.0000000;;1;0.93;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11072;20;4;1998-05-05 15:50:00.0000000;1998-06-02 00:00:00.0000000;;2;258.64;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
11073;60;2;1998-05-05 15:56:00.0000000;1998-06-02 00:00:00.0000000;;2;24.95;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;NULL;05033;Mexico
11074;75;7;1998-05-06 16:50:00.0000000;1998-06-03 00:00:00.0000000;;2;18.44;Simons bistro;Vinbæltet 34;Kobenhavn;NULL;1734;Denmark
11075;70;8;1998-05-06 16:53:00.0000000;1998-06-03 00:00:00.0000000;;2;6.19;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
11076;9;4;1998-05-06 17:11:00.0000000;1998-06-03 00:00:00.0000000;;2;38.28;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
11077;67;1;1998-05-06 17:15:00.0000000;1998-06-03 00:00:00.0000000;;2;8.53;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
